Domain,FirstIndexed,LastIndexed,SalesRevenue,SpendDate,SpendSum,CompanyName,Vertical,State,Country,ARank,QRank
nuurez.com,1578006000000,1689663600000,5640,1600602960000,233,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1605786960000,262,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1616154960000,348,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1621338960000,115,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1636890960000,591,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1673178960000,603,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1678362960000,375,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1683546960000,476,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1688730960000,346,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1689663600000,476,Nuurez Inc,Travel,,,26022574,-1

redcedarhomesales.com,1389481200000,1690700400000,0,1394501520000,0,Red Cedar Real Estate,Real Estate,MD,US,31399700,-1
redcedarhomesales.com,1389481200000,1690700400000,0,1456709520000,31,Red Cedar Real Estate,Real Estate,MD,US,31399700,-1
redcedarhomesales.com,1389481200000,1690700400000,0,1513733520000,58,Red Cedar Real Estate,Real Estate,MD,US,31399700,-1
redcedarhomesales.com,1389481200000,1690700400000,0,1591493520000,27,Red Cedar Real Estate,Real Estate,MD,US,31399700,-1
redcedarhomesales.com,1389481200000,1690700400000,0,1690700400000,27,Red Cedar Real Estate,Real Estate,MD,US,31399700,-1
fudo-ae.com,1539039600000,1690700400000,0,1541567280000,0,,,,,28610244,0
fudo-ae.com,1539039600000,1690700400000,0,1690700400000,0,,,,,28610244,0
otherleftventures.com,1661756400000,1688108400000,22379,1662195600000,0,,,,,100000001,0
otherleftventures.com,1661756400000,1688108400000,22379,1667379600000,101,,,,,100000001,0
otherleftventures.com,1661756400000,1688108400000,22379,1677747600000,117,,,,,100000001,0
otherleftventures.com,1661756400000,1688108400000,22379,1682931600000,350,,,,,100000001,0
otherleftventures.com,1661756400000,1688108400000,22379,1688108400000,350,,,,,100000001,0
bedandbonetoo.com,1344290400000,1690095600000,0,1350053820000,0,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1370789820000,467,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1401893820000,487,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1635173820000,687,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1661093820000,220,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1687013820000,31,Bed and Bone Too,Travel,MN,US,25457266,-1
bedandbonetoo.com,1344290400000,1690095600000,0,1690095600000,45,Bed and Bone Too,Travel,MN,US,25457266,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1614898020000,0,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1620082020000,610,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1630450020000,690,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1656370020000,630,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1671922020000,684,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1682290020000,730,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1687474020000,868,MindfulGoods,Style And Fashion,CT,US,13707510,-1
shopmindfulgifts.com,1613635200000,1689404400000,63687,1689404400000,911,MindfulGoods,Style And Fashion,CT,US,13707510,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1308318780000,0,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1380894780000,517,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1469022780000,72,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1546782780000,472,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1593438780000,855,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1603806780000,1087,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
popevalleywinery.com,1301839200000,1690614000000,69748,1690614000000,1087,Pope Valley Winery LLC,Art And Entertainment,CA,US,6872067,-1
prioritysoundengineering.com,1600239600000,1688281200000,22379,1601706960000,16,Priority Sound Engineering LLC,Technology And Computing,Florida,US,100000001,-1
prioritysoundengineering.com,1600239600000,1688281200000,22379,1684650960000,350,Priority Sound Engineering LLC,Technology And Computing,Florida,US,100000001,-1
prioritysoundengineering.com,1600239600000,1688281200000,22379,1689834960000,0,Priority Sound Engineering LLC,Technology And Computing,Florida,US,100000001,-1
prioritysoundengineering.com,1600239600000,1688281200000,22379,1688281200000,350,Priority Sound Engineering LLC,Technology And Computing,Florida,US,100000001,-1
centarind.com,1320584400000,1690095600000,16814,1326742920000,0,Centar Industries,Technology And Computing,FL,US,8598725,-1
centarind.com,1320584400000,1690095600000,16814,1518550920000,31,Centar Industries,Technology And Computing,FL,US,8598725,-1
centarind.com,1320584400000,1690095600000,16814,1596310920000,40,Centar Industries,Technology And Computing,FL,US,8598725,-1
centarind.com,1320584400000,1690095600000,16814,1690095600000,31,Centar Industries,Technology And Computing,FL,US,8598725,-1
oceannafilms.com,1452553200000,1688108400000,0,1456479120000,0,,,,,43675229,0
oceannafilms.com,1452553200000,1688108400000,0,1688108400000,0,,,,,43675229,0
ragenationapparel.com,1423954800000,1689404400000,226167,1428378960000,9,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1495770960000,24,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1511322960000,0,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1516506960000,1163,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1521690960000,1366,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1526874960000,1580,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1552794960000,1606,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1557978960000,2642,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1563162960000,2945,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1568346960000,2512,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1578714960000,1393,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1583898960000,1796,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1589082960000,1689,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1604634960000,1749,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1620186960000,1806,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1625370960000,2121,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1630554960000,2247,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1635738960000,2558,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1640922960000,2631,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1646106960000,2280,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1651290960000,2202,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1656474960000,3369,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1666842960000,3602,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1677210960000,3399,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1687578960000,3455,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
ragenationapparel.com,1423954800000,1689404400000,226167,1689404400000,3455,Rage Nation Apparel,Art And Entertainment,,,1839423,-1
kennedy-services.com,1360224000000,1690786800000,0,1365733380000,0,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1557541380000,68,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1588645380000,77,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1609381380000,1211,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1624933380000,1444,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1635301380000,1644,,Business And Industrial,MD,US,30519494,-1
kennedy-services.com,1360224000000,1690786800000,0,1690786800000,1644,,Business And Industrial,MD,US,30519494,-1
bshs.biz,1475359200000,1690009200000,0,1478936700000,0,,Business And Industrial,,,100000001,-1
bshs.biz,1475359200000,1690009200000,0,1551512700000,60,,Business And Industrial,,,100000001,-1
bshs.biz,1475359200000,1690009200000,0,1644824700000,97,,Business And Industrial,,,100000001,-1
bshs.biz,1475359200000,1690009200000,0,1690009200000,97,,Business And Industrial,,,100000001,-1
bmologistics.com,1439852400000,1690614000000,0,1444031760000,0,,Business And Industrial,,,67302122,-1
bmologistics.com,1439852400000,1690614000000,0,1690614000000,0,,Business And Industrial,,,67302122,-1
distribuidora-duche-west.myshopify.com,1690887432486,0,0,0,0,,,,,0,0
ldbwest.com,1273734000000,1687676400000,0,1280633040000,0,LDB West Inc,Business And Industrial,,,100000001,-1
ldbwest.com,1273734000000,1687676400000,0,1425785040000,217,LDB West Inc,Business And Industrial,,,100000001,-1
ldbwest.com,1273734000000,1687676400000,0,1555385040000,9,LDB West Inc,Business And Industrial,,,100000001,-1
ldbwest.com,1273734000000,1687676400000,0,1607225040000,110,LDB West Inc,Business And Industrial,,,100000001,-1
ldbwest.com,1273734000000,1687676400000,0,1622777040000,101,LDB West Inc,Business And Industrial,,,100000001,-1
ldbwest.com,1273734000000,1687676400000,0,1687676400000,101,LDB West Inc,Business And Industrial,,,100000001,-1
organicrev.com,1583654400000,1689404400000,98164,1585416900000,0,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1590600900000,6,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1595784900000,479,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1600968900000,687,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1611336900000,677,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1616520900000,849,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1621704900000,907,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1632072900000,1429,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1647624900000,1462,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1657992900000,1515,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1673544900000,1509,OrganicRev,Business And Industrial,TX,US,14230779,-1
organicrev.com,1583654400000,1689404400000,98164,1689404400000,1610,OrganicRev,Business And Industrial,TX,US,14230779,-1
mgsattorneys.com,1227222000000,1688281200000,0,1234906320000,0,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
mgsattorneys.com,1227222000000,1688281200000,0,1504474320000,576,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
mgsattorneys.com,1227222000000,1688281200000,0,1545946320000,9,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
mgsattorneys.com,1227222000000,1688281200000,0,1608154320000,110,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
mgsattorneys.com,1227222000000,1688281200000,0,1623706320000,101,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
mgsattorneys.com,1227222000000,1688281200000,0,1688281200000,101,by Millberg Gordon Stewart PLLC,Unknown,NC,US,32443078,-1
promotionfitness.com,996217200000,1688281200000,0,1007751600000,0,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
promotionfitness.com,996217200000,1688281200000,0,1474311600000,117,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
promotionfitness.com,996217200000,1688281200000,0,1531335600000,16,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
promotionfitness.com,996217200000,1688281200000,0,1603911600000,39,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
promotionfitness.com,996217200000,1688281200000,0,1686855600000,273,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
promotionfitness.com,996217200000,1688281200000,0,1688281200000,373,ProMotion Training Systems Inc,Health And Fitness,Indiana,US,100000001,-1
laqchara.com,1394006400000,1690614000000,0,1398949860000,0,La Qchara,Food And Drink,MA,US,17162310,-1
laqchara.com,1394006400000,1690614000000,0,1554469860000,209,La Qchara,Food And Drink,MA,US,17162310,-1
laqchara.com,1394006400000,1690614000000,0,1690614000000,209,La Qchara,Food And Drink,MA,US,17162310,-1
threelittleduckshawaii.com,1645084800000,1688886000000,37475,1645814820000,0,Three Little Ducks,Health And Fitness,,,46153914,-1
threelittleduckshawaii.com,1645084800000,1688886000000,37475,1650998820000,248,Three Little Ducks,Health And Fitness,,,46153914,-1
threelittleduckshawaii.com,1645084800000,1688886000000,37475,1666550820000,328,Three Little Ducks,Health And Fitness,,,46153914,-1
threelittleduckshawaii.com,1645084800000,1688886000000,37475,1687286820000,531,Three Little Ducks,Health And Fitness,,,46153914,-1
threelittleduckshawaii.com,1645084800000,1688886000000,37475,1688886000000,531,Three Little Ducks,Health And Fitness,,,46153914,-1
jatnet.com,1017270000000,1690700400000,0,1028493840000,0,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1344717840000,5,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1526157840000,567,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1552077840000,1000,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1593549840000,1016,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1655757840000,61,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1686861840000,45,JAT,Business And Industrial,CA,US,32874354,-1
jatnet.com,1017270000000,1690700400000,0,1690700400000,61,JAT,Business And Industrial,CA,US,32874354,-1
autumntransportation.com,1409443200000,1689663600000,0,1414113540000,0,Autumn Transportation,Travel,CT,US,48176223,-1
autumntransportation.com,1409443200000,1689663600000,0,1574817540000,48,Autumn Transportation,Travel,CT,US,48176223,-1
autumntransportation.com,1409443200000,1689663600000,0,1689663600000,0,Autumn Transportation,Travel,CT,US,48176223,-1
actionmachineinc.com,1229846400000,1690614000000,14935,1237525860000,0,Action Machine Inc,Technology And Computing,IN,US,23778130,-1
actionmachineinc.com,1229846400000,1690614000000,14935,1325653860000,467,Action Machine Inc,Technology And Computing,IN,US,23778130,-1
actionmachineinc.com,1229846400000,1690614000000,14935,1517461860000,563,Action Machine Inc,Technology And Computing,IN,US,23778130,-1
actionmachineinc.com,1229846400000,1690614000000,14935,1631509860000,689,Action Machine Inc,Technology And Computing,IN,US,23778130,-1
